"id","siafi_code"
br_base.city_3169604,5391
br_base.city_3169703,5393
br_base.city_3169802,5395
br_base.city_3169901,5397
br_base.city_3170008,5399
br_base.city_3170057,2671
br_base.city_3170107,5401
br_base.city_3170206,5403
br_base.city_3170305,5405
br_base.city_3170404,5407
br_base.city_3170438,0742
br_base.city_3170479,0744
br_base.city_3170503,5409
br_base.city_3170529,2699
br_base.city_3170578,0746
br_base.city_3170602,5411
br_base.city_3170651,0748
br_base.city_3170701,5413
br_base.city_3170750,0750
br_base.city_3170800,5415
br_base.city_3170909,5417
br_base.city_3171006,5419
br_base.city_3171030,0752
br_base.city_3171071,0754
br_base.city_3171105,5423
br_base.city_3171154,0756
br_base.city_3171204,5425
br_base.city_3171303,5427
br_base.city_3171402,5429
br_base.city_3171600,5433
br_base.city_3171709,5435
br_base.city_3171808,5437
br_base.city_3171907,5439
br_base.city_3172004,5441
br_base.city_3172103,5443
br_base.city_3172202,5421
br_base.city_5000203,9003
br_base.city_5000252,0141
br_base.city_5000609,9011
br_base.city_5000708,9013
br_base.city_5000807,9015
br_base.city_5000856,9169
br_base.city_5000906,9017
br_base.city_5001003,9019
br_base.city_5001102,9021
br_base.city_5001243,9171
br_base.city_5001508,9029
br_base.city_5001904,9037
br_base.city_5002100,9041
br_base.city_5002159,9801
br_base.city_5002209,9043
br_base.city_5002308,9045
br_base.city_5002407,9055
br_base.city_5002605,9049
br_base.city_5002704,9051
br_base.city_5002803,9053
br_base.city_5002902,9057
br_base.city_5002951,9787
br_base.city_5003108,9061
br_base.city_5003157,9997
br_base.city_5003207,9063
br_base.city_5003256,9803
br_base.city_5003306,9065
br_base.city_5003454,9175
br_base.city_5003488,9793
br_base.city_5003504,9805
br_base.city_5003702,9073
br_base.city_5003751,9173
br_base.city_5003801,9075
br_base.city_5004007,9079
br_base.city_5004106,9081
br_base.city_5004304,9085
br_base.city_5004403,9087
br_base.city_5004502,9089
br_base.city_5004601,9807
br_base.city_5004700,9093
br_base.city_5004809,0161
br_base.city_5004908,9097
br_base.city_5005004,9099
br_base.city_5005103,9101
br_base.city_5005152,9923
br_base.city_5005202,9103
br_base.city_5005251,0163
br_base.city_5005400,9107
br_base.city_5005608,9111
br_base.city_5005681,9179
br_base.city_5005707,9113
br_base.city_5005806,9115
br_base.city_5006002,0143
br_base.city_5006200,9123
br_base.city_5006259,0159
br_base.city_5006309,9125
br_base.city_5006358,9739
br_base.city_5006408,9127
br_base.city_5006606,9131
br_base.city_5006903,9137
br_base.city_5007109,9141
br_base.city_5007208,9143
br_base.city_5007307,9145
br_base.city_5007406,9147
br_base.city_5007505,9149
br_base.city_5007554,9745
br_base.city_5007695,9809
br_base.city_5007802,9811
br_base.city_5007703,9813
br_base.city_5007901,9157
br_base.city_5007935,9757
br_base.city_5007950,9815
br_base.city_5007976,9817
br_base.city_5008008,9159
br_base.city_5008305,9165
br_base.city_5008404,9187
br_base.city_5100102,9001
br_base.city_5100201,9191
br_base.city_5100250,8987
br_base.city_5100300,9005
br_base.city_5100359,0127
br_base.city_5100409,9007
br_base.city_5100508,9009
br_base.city_5100607,9911
br_base.city_5100805,9773
br_base.city_5101001,9869
br_base.city_5101209,9023
br_base.city_5101258,8989
br_base.city_5101308,9025
br_base.city_5101407,9027
br_base.city_5101605,9031
br_base.city_5101704,9033
br_base.city_5101803,9035
br_base.city_5101852,1078
br_base.city_5101902,9873
br_base.city_5102504,9047
br_base.city_5102603,9863
br_base.city_5102637,9777
br_base.city_5102678,9779
br_base.city_5102686,1032
br_base.city_5102702,9193
br_base.city_5102793,1034
br_base.city_5102850,9783
br_base.city_5103007,9059
br_base.city_5103056,9789
br_base.city_5103106,9865
br_base.city_5103205,8979
br_base.city_5103254,1080
br_base.city_5103304,9883
br_base.city_5103353,0131
br_base.city_5103361,1082
br_base.city_5103379,0089
br_base.city_5103403,9067
br_base.city_5103437,1084
br_base.city_5103452,9833
br_base.city_5103502,9069
br_base.city_5103601,9071
br_base.city_5103700,1036
br_base.city_5103809,9881
br_base.city_5103858,1038
br_base.city_5103908,9077
br_base.city_5103957,0135
br_base.city_5104104,9887
br_base.city_5104203,9083
br_base.city_5104500,9877
br_base.city_5104526,1184
br_base.city_5104559,9901
br_base.city_5104609,9091
br_base.city_5104807,9095
br_base.city_5104906,9861
br_base.city_5105002,8991
br_base.city_5105101,9819
br_base.city_5105150,9831
br_base.city_5105176,9921
br_base.city_5105200,9189
br_base.city_5105234,0137
br_base.city_5105259,9925
br_base.city_5105309,9105
br_base.city_5105580,9899
br_base.city_5105606,9929
br_base.city_5105622,9177
br_base.city_5105903,9117
br_base.city_5106000,9119
br_base.city_5106109,9121
br_base.city_5106158,0117
br_base.city_5106208,8981
br_base.city_5106216,9889
br_base.city_5108808,0121
br_base.city_5106182,1040
br_base.city_5108857,0103
br_base.city_5108907,0111
br_base.city_5108956,0119
br_base.city_5106224,9937
br_base.city_5106174,1086
br_base.city_5106232,9893
br_base.city_5106190,1088
br_base.city_5106240,1042
br_base.city_5106257,9195
br_base.city_5106273,9903
br_base.city_5106265,1044
br_base.city_5106315,1090
br_base.city_5106281,9867
br_base.city_5106299,9885
br_base.city_5106307,8983
br_base.city_5106372,9181
br_base.city_5106422,9891
br_base.city_5106455,0091
br_base.city_5106505,9129
br_base.city_5106653,0095
br_base.city_5106703,9133
br_base.city_5106752,8999
br_base.city_5106778,9895
br_base.city_5106802,9135
br_base.city_5106828,9875
br_base.city_5106851,0101
br_base.city_5107008,9139
br_base.city_5107040,9871
br_base.city_5107065,0097
br_base.city_5107156,9879
br_base.city_5107180,9741
br_base.city_5107198,0099
br_base.city_5107206,8995
br_base.city_5107578,1092
br_base.city_5107602,9151
br_base.city_5107701,9153
br_base.city_5107750,8997
br_base.city_5107743,1094
br_base.city_5107768,1096
br_base.city_5107776,9197
br_base.city_5107263,0115
br_base.city_5107792,1098
br_base.city_5107800,9155
br_base.city_5107859,9183
br_base.city_5107297,6087
br_base.city_5107305,9199
br_base.city_5107354,0133
br_base.city_5107107,8993
br_base.city_5107404,0093
br_base.city_5107875,1046
br_base.city_5107883,1100
br_base.city_5107909,8985
br_base.city_5107925,9907
br_base.city_5107941,0125
br_base.city_5107958,9185
br_base.city_5108006,9763
br_base.city_5108055,9909
br_base.city_5108105,9161
br_base.city_5108204,9163
br_base.city_5108303,1048
br_base.city_5108352,1102
br_base.city_5108402,9167
br_base.city_5108501,9905
br_base.city_5108600,9897
br_base.city_1500107,0401
br_base.city_1500131,0375
br_base.city_1500206,0403
br_base.city_1500305,0405
br_base.city_1500347,0383
br_base.city_1500404,0407
br_base.city_1500503,0409
br_base.city_1500602,0411
br_base.city_1500701,0413
br_base.city_1500800,0415
br_base.city_1500859,0040
br_base.city_1500909,0417
br_base.city_1500958,0389
br_base.city_1501006,0419
br_base.city_1501105,0421
br_base.city_1501204,0423
br_base.city_1501253,0042
br_base.city_1501303,0425
br_base.city_1501402,0427
br_base.city_1501451,0044
br_base.city_1501501,0429
br_base.city_1501576,0575
br_base.city_1501600,0431
br_base.city_1501709,0433
br_base.city_1501725,0639
br_base.city_1501758,0577
br_base.city_1501782,0625
br_base.city_1501808,0435
br_base.city_1501907,0437
br_base.city_1502004,0439
br_base.city_1501956,0046
br_base.city_1502103,0441
br_base.city_1502152,0048
br_base.city_1502202,0443
br_base.city_1502301,0445
br_base.city_1502400,0447
br_base.city_1502509,0449
br_base.city_1502608,0451
br_base.city_1502707,0453
br_base.city_1502756,0579
br_base.city_1502764,0385
br_base.city_1502772,0581
br_base.city_1502806,0455
br_base.city_1502855,0050
br_base.city_1502905,0457
br_base.city_1502939,0583
br_base.city_1502954,0377
br_base.city_1503002,0459
br_base.city_1503044,0052
br_base.city_1503077,0585
br_base.city_1503093,0627
br_base.city_1503101,0461
br_base.city_1503200,0463
br_base.city_1503309,0465
br_base.city_1503408,0467
br_base.city_1503457,0621
br_base.city_1503507,0469
br_base.city_1503606,0471
br_base.city_1503705,0473
br_base.city_1503754,0631
br_base.city_1503804,0475
br_base.city_1503903,0477
br_base.city_1504000,0479
br_base.city_1504059,0587
br_base.city_1504109,0481
br_base.city_1504208,0483
br_base.city_1504307,0485
br_base.city_1504406,0487
br_base.city_1504422,0054
br_base.city_1504455,0589
br_base.city_1504505,0489
br_base.city_1504604,0491
br_base.city_1504703,0493
br_base.city_1504802,0495
br_base.city_1504901,0497
br_base.city_1504950,0391
br_base.city_1504976,0056
br_base.city_1505007,0499
br_base.city_1505031,0633
br_base.city_1505064,0629
br_base.city_1505106,0501
br_base.city_1505205,0503
br_base.city_1505304,0505
br_base.city_1505403,0507
br_base.city_1505437,0591
br_base.city_1505486,0593
br_base.city_1505494,0379
br_base.city_1505502,0509
br_base.city_1505536,0595
br_base.city_1505551,0387
br_base.city_1505635,0058
br_base.city_1505650,0060
br_base.city_1505700,0513
br_base.city_1505809,0515
br_base.city_1505908,0517
br_base.city_1506005,0519
br_base.city_1506104,0521
br_base.city_1506112,0062
br_base.city_1506138,0567
br_base.city_1506161,0569
br_base.city_1506187,0573
br_base.city_1506195,0597
br_base.city_1506203,0523
br_base.city_1506302,0525
br_base.city_1506351,0369
br_base.city_1506401,0527
br_base.city_1506500,0529
br_base.city_1506559,0371
br_base.city_1506583,0599
br_base.city_1506609,0531
br_base.city_1506708,0533
br_base.city_1506807,0535
br_base.city_1506906,0537
br_base.city_1507003,0539
br_base.city_1507102,0541
br_base.city_1507151,0381
br_base.city_1507201,0543
br_base.city_1507300,0545
br_base.city_1507409,0547
br_base.city_1507458,0619
br_base.city_1507466,0064
br_base.city_1507474,0393
br_base.city_1507508,0549
br_base.city_1507607,0551
br_base.city_1507706,0553
br_base.city_1507755,0066
br_base.city_1507805,0555
br_base.city_1507904,0557
br_base.city_1507953,0395
br_base.city_1507961,0373
br_base.city_1507979,0637
br_base.city_1508001,0559
br_base.city_1508035,0068
br_base.city_1508050,0635
br_base.city_1508084,0397
br_base.city_1508100,0561
br_base.city_1508126,0623
br_base.city_1508159,0399
br_base.city_1508209,0563
br_base.city_1508308,0565
br_base.city_1508357,0641
br_base.city_1508407,0571
br_base.city_2500106,1901
br_base.city_2500205,1903
br_base.city_2500304,1905
br_base.city_2500403,1907
br_base.city_2500502,1909
br_base.city_2500536,0440
br_base.city_2500577,0442
br_base.city_2500601,1911
br_base.city_2500734,0444
br_base.city_2500775,0446
br_base.city_2500809,1915
br_base.city_2500908,1917
br_base.city_2501005,1919
br_base.city_2501104,1921
br_base.city_2501153,0448
br_base.city_2501203,1923
br_base.city_2501302,1925
br_base.city_2501351,0450
br_base.city_2501401,1929
br_base.city_2501500,1931
br_base.city_2501534,0452
br_base.city_2501609,1933
br_base.city_2501575,0454
br_base.city_2501708,1935
br_base.city_2501807,1937
br_base.city_2501906,1939
br_base.city_2502003,1941
br_base.city_2502052,0456
br_base.city_2502102,1943
br_base.city_2502151,0458
br_base.city_2502201,1945
br_base.city_2502300,1947
br_base.city_2502409,1949
br_base.city_2502508,1951
br_base.city_2502706,1955
br_base.city_2502805,1957
br_base.city_2502904,1959
br_base.city_2503001,1961
br_base.city_2503100,1963
br_base.city_2503209,1965
br_base.city_2503308,1967
br_base.city_2503407,1969
br_base.city_2503506,1971
br_base.city_2503555,0460
br_base.city_2503605,1973
br_base.city_2503704,1975
br_base.city_2503753,0462
br_base.city_2503803,1977
br_base.city_2503902,1979
br_base.city_2504009,1981
br_base.city_2516409,2229
br_base.city_2504033,0464
br_base.city_2504074,0466
br_base.city_2504108,1983
br_base.city_2504157,0468
br_base.city_2504207,1985
br_base.city_2504306,1987
br_base.city_2504355,0470
br_base.city_2504405,1989
br_base.city_2504504,1991
br_base.city_2504603,1993
br_base.city_2504702,1995
br_base.city_2504801,1997
br_base.city_2504850,0472
br_base.city_2504900,1999
br_base.city_2505006,2001
br_base.city_2505105,2003
br_base.city_2505238,0474
br_base.city_2505204,2005
br_base.city_2505279,0476
br_base.city_2505303,2007
br_base.city_2505352,0478
br_base.city_2505402,2009
br_base.city_2505600,2013
br_base.city_2505709,2015
br_base.city_2505808,2017
br_base.city_2505907,2019
br_base.city_2506004,2021
br_base.city_2506103,2023
br_base.city_2506202,2025
br_base.city_2506251,0480
br_base.city_2506301,2027
br_base.city_2506400,2029
br_base.city_2506509,2031
br_base.city_2506608,2033
br_base.city_2502607,1953
br_base.city_2506707,2035
br_base.city_2506806,2037
br_base.city_2506905,2039
br_base.city_2507002,2041
br_base.city_2507101,2043
br_base.city_2507200,2045
br_base.city_2507309,2047
br_base.city_2507408,2049
br_base.city_2507507,2051
br_base.city_2507606,2053
br_base.city_2507705,2055
br_base.city_2507804,2057
br_base.city_2507903,2059
br_base.city_2508000,2061
br_base.city_2508109,2063
br_base.city_2508208,2065
br_base.city_2508307,2067
br_base.city_2508406,2069
br_base.city_2508505,2071
br_base.city_2508554,0482
br_base.city_2508604,2073
br_base.city_2508703,2075
br_base.city_2508802,2077
br_base.city_2508901,2079
br_base.city_2509008,2081
br_base.city_2509057,0484
br_base.city_2509107,2083
br_base.city_2509156,0486
br_base.city_2509206,2085
br_base.city_2509305,2087
br_base.city_2509339,0488
br_base.city_2509370,0490
br_base.city_2509396,0492
br_base.city_2509404,2089
br_base.city_2509503,2091
br_base.city_2509602,2093
br_base.city_2509701,2095
br_base.city_2509800,2097
br_base.city_2509909,2099
br_base.city_2510006,2101
br_base.city_2510105,2103
br_base.city_2510204,2105
br_base.city_2510303,2107
br_base.city_2510402,2109
br_base.city_2510501,2111
br_base.city_2510600,2113
br_base.city_2510659,0494
br_base.city_2510709,2115
br_base.city_2510808,2117
br_base.city_2510907,2119
br_base.city_2511004,2121
br_base.city_2511103,2123
br_base.city_2511202,2125
br_base.city_2512721,0500
br_base.city_2511301,2127
br_base.city_2511400,2129
br_base.city_2511509,2131
br_base.city_2511608,2133
br_base.city_2511707,2135
br_base.city_2511806,2137
br_base.city_2511905,2139
br_base.city_2512002,2141
br_base.city_2512036,0496
br_base.city_2512077,0498
br_base.city_2512101,2143
br_base.city_2512200,2145
br_base.city_2512309,2147
br_base.city_2512408,2149
br_base.city_2512507,2151
br_base.city_2512606,2153
br_base.city_2512705,2155
br_base.city_2512747,0502
br_base.city_2512754,0504
br_base.city_2512762,0506
br_base.city_2512788,0508
br_base.city_2512804,2157
br_base.city_2512903,2159
br_base.city_2513000,2161
br_base.city_2513109,2163
br_base.city_2513158,0510
br_base.city_2513208,2165
br_base.city_2513307,2167
br_base.city_2513356,0512
br_base.city_2513406,2169
br_base.city_2513703,2175
br_base.city_2513802,2177
br_base.city_2513505,2171
br_base.city_2513604,2173
br_base.city_2513653,0514
br_base.city_2513851,0516
br_base.city_2513901,2179
br_base.city_2513968,0522
br_base.city_2513943,0520
br_base.city_2513984,0524
br_base.city_2514008,2181
br_base.city_2500700,1913
br_base.city_2514107,2183
br_base.city_2514206,2185
br_base.city_2514305,2187
br_base.city_2514404,2189
br_base.city_2514503,2191
br_base.city_2514552,0528
br_base.city_2514602,2193
br_base.city_2514651,0530
br_base.city_2514701,2195
br_base.city_2514800,2197
br_base.city_2514453,0526
br_base.city_2514909,2199
br_base.city_2515005,2201
br_base.city_2515104,2203
br_base.city_2515203,2205
br_base.city_2515302,2207
br_base.city_2515401,2209
br_base.city_2515500,2211
br_base.city_2515609,2213
br_base.city_2515708,2215
br_base.city_2515807,2217
br_base.city_2515906,2219
br_base.city_2515930,0532
br_base.city_2515971,0534
br_base.city_2516003,2221
br_base.city_2516102,2223
br_base.city_2516151,0536
br_base.city_2516201,2225
br_base.city_2516300,2227
br_base.city_2516508,2231
br_base.city_2516607,2233
br_base.city_2516706,2235
br_base.city_2516755,0538
br_base.city_2516805,2237
br_base.city_2516904,2239
br_base.city_2517001,2241
br_base.city_2517100,2243
br_base.city_2517209,0540
br_base.city_2505501,2011
br_base.city_2517407,0542
br_base.city_2600054,2631
br_base.city_2600104,2301
br_base.city_2600203,2303
br_base.city_2600302,2305
br_base.city_2600401,2307
br_base.city_2600500,2309
br_base.city_2600609,2311
br_base.city_2600708,2313
br_base.city_2600807,2315
br_base.city_2600906,2317
br_base.city_2601003,2319
br_base.city_2601052,0544
br_base.city_2601102,2321
br_base.city_2601201,2323
br_base.city_2601300,2325
br_base.city_2601409,2327
br_base.city_2601508,2329
br_base.city_2601607,2331
br_base.city_2601706,2333
br_base.city_2601805,2335
br_base.city_2601904,2337
br_base.city_2602001,2339
br_base.city_2602100,2341
br_base.city_2602209,2343
br_base.city_2602308,2345
br_base.city_2602407,2347
br_base.city_2602506,2349
br_base.city_2602605,2351
br_base.city_2602704,2353
br_base.city_2602803,2355
br_base.city_2602902,2357
br_base.city_2603009,2359
br_base.city_2603108,2361
br_base.city_2603207,2363
br_base.city_2603306,2365
br_base.city_2603405,2367
br_base.city_2603454,2629
br_base.city_2603504,2369
br_base.city_2603603,2371
br_base.city_2603702,2373
br_base.city_2603801,2375
br_base.city_2603900,2377
br_base.city_2604007,2379
br_base.city_2604106,2381
br_base.city_2604155,0546
br_base.city_2604205,2383
br_base.city_2604304,2385
br_base.city_2604403,2387
br_base.city_2604502,2389
br_base.city_2604601,2391
br_base.city_2604700,2393
br_base.city_2604809,2395
br_base.city_2604908,2397
br_base.city_2605004,2399
br_base.city_2605103,2401
br_base.city_2605152,2299
br_base.city_2605202,2403
br_base.city_2605301,2405
br_base.city_2605400,2407
br_base.city_2605509,2409
br_base.city_2605608,2411
br_base.city_2605707,2413
br_base.city_2605806,2415
br_base.city_2605905,2417
br_base.city_2606002,2419
br_base.city_2606101,2421
br_base.city_2606200,2423
br_base.city_2606309,2425
br_base.city_2606408,2427
br_base.city_2606507,2429
br_base.city_2606606,2431
br_base.city_2606705,2433
br_base.city_2606804,2435
br_base.city_2606903,2437
br_base.city_2607604,2451
br_base.city_2607000,2439
br_base.city_2607109,2441
br_base.city_2607208,2443
br_base.city_2607307,2445
br_base.city_2607406,2447
br_base.city_2607505,2449
br_base.city_2607653,2597
br_base.city_2607703,2453
br_base.city_2607752,2633
br_base.city_2607802,2455
br_base.city_2607901,2457
br_base.city_2607950,0548
br_base.city_2608008,2459
br_base.city_2608057,0550
br_base.city_2608107,2461
br_base.city_2608206,2463
br_base.city_2608255,2295
br_base.city_2608305,2465
br_base.city_2608404,2467
br_base.city_2608453,2289
br_base.city_2608503,2469
br_base.city_2608602,2471
br_base.city_2608701,2473
br_base.city_2608750,0552
br_base.city_2608800,2475
br_base.city_2608909,2477
br_base.city_2609006,2479
br_base.city_2609105,2481
br_base.city_2609154,0554
br_base.city_2609204,2483
br_base.city_2609303,2485
br_base.city_2614303,2585
br_base.city_2609402,2487
br_base.city_2609501,2489
br_base.city_2609600,2491
br_base.city_2609709,2493
br_base.city_2609808,2495
br_base.city_2609907,2497
br_base.city_2610004,2499
br_base.city_2610103,2501
br_base.city_2610202,2503
br_base.city_2610301,2505
br_base.city_2610400,2507
br_base.city_2610509,2509
br_base.city_2610608,2511
br_base.city_2610707,2513
br_base.city_2610806,2515
br_base.city_2610905,2517
br_base.city_2611002,2519
br_base.city_2611101,2521
br_base.city_2611200,2523
br_base.city_2611309,2525
br_base.city_2611408,2527
br_base.city_2611507,2529
br_base.city_2611533,2637
br_base.city_2611606,2531
br_base.city_2611705,2533
br_base.city_2611804,2535
br_base.city_2611903,2537
br_base.city_2612000,2539
br_base.city_2612109,2541
br_base.city_2612208,2543
br_base.city_2612307,2545
br_base.city_2612406,2547
br_base.city_2612455,2297
br_base.city_2612471,2639
br_base.city_2612505,2549
br_base.city_2612554,0556
br_base.city_2612604,2551
br_base.city_2612703,2553
br_base.city_2612802,2555
br_base.city_2612901,2557
br_base.city_2613008,2559
br_base.city_2613107,2561
br_base.city_2613206,2563
br_base.city_2613305,2565
br_base.city_2613404,2567
br_base.city_2613503,2569
br_base.city_2613602,2571
br_base.city_2613701,2573
br_base.city_2613800,2575
br_base.city_2613909,2577
br_base.city_2614006,2579
br_base.city_2614105,2581
br_base.city_2614204,2583
br_base.city_2614402,2587
br_base.city_2614501,2589
br_base.city_2614600,2591
br_base.city_2614709,2593
br_base.city_2614808,2595
br_base.city_2614857,0558
br_base.city_2615003,2599
br_base.city_2615102,2601
br_base.city_2615201,2603
br_base.city_2615300,2605
br_base.city_2615409,2607
br_base.city_2615508,2609
br_base.city_2615607,2611
br_base.city_2615706,2613
br_base.city_2615805,2615
br_base.city_2615904,2617
br_base.city_2616001,2619
br_base.city_2616100,2621
br_base.city_2616183,2291
br_base.city_2616209,2623
br_base.city_2616308,2625
br_base.city_2616407,2627
br_base.city_2616506,2293
br_base.city_2200053,0266
br_base.city_2200103,1001
br_base.city_2200202,1003
br_base.city_2200251,9767
br_base.city_2200277,2269
br_base.city_2200301,1005
br_base.city_2200400,1007
br_base.city_2200459,0268
br_base.city_2200509,1009
br_base.city_2200608,1011
br_base.city_2200707,1013
br_base.city_2200806,1015
br_base.city_2200905,1017
br_base.city_2200954,1188
br_base.city_2201002,1019
br_base.city_2201051,0270
br_base.city_2201101,1021
br_base.city_2201150,2245
br_base.city_2201176,0272
br_base.city_2201200,1023
br_base.city_2201309,1025
br_base.city_2201408,1027
br_base.city_2201507,1029
br_base.city_2201556,0274
br_base.city_2201572,0276
br_base.city_2201606,1031
br_base.city_2201705,1033
br_base.city_2201739,0278
br_base.city_2201770,0280
br_base.city_2201804,1035
br_base.city_2201903,1037
br_base.city_2201919,2287
br_base.city_2201929,2251
br_base.city_2201945,0282
br_base.city_2201960,2283
br_base.city_2201988,0284
br_base.city_2202000,1039
br_base.city_2202026,1297
br_base.city_2202059,1299
br_base.city_2202075,0286
br_base.city_2202083,0288
br_base.city_2202091,2271
br_base.city_2202109,1041
br_base.city_2202117,0290
br_base.city_2202133,0292
br_base.city_2202174,0294
br_base.city_2202208,1043
br_base.city_2202251,2247
br_base.city_2202307,1045
br_base.city_2202406,1047
br_base.city_2202455,0296
br_base.city_2202505,1049
br_base.city_2202539,0298
br_base.city_2202554,0300
br_base.city_2202604,1051
br_base.city_2202653,0302
br_base.city_2202703,1053
br_base.city_2202711,0304
br_base.city_2202729,0306
br_base.city_2202737,0995
br_base.city_2202752,2249
br_base.city_2202778,2253
br_base.city_2202802,1055
br_base.city_2202851,2255
br_base.city_2202901,1057
br_base.city_2203008,1059
br_base.city_2203107,1061
br_base.city_2203206,1063
br_base.city_2203230,0308
br_base.city_2203271,0312
br_base.city_2203255,0310
br_base.city_2203305,1065
br_base.city_2203354,1229
br_base.city_2203404,1067
br_base.city_2203453,1289
br_base.city_2203420,1141
br_base.city_2203503,1069
br_base.city_2203602,1071
br_base.city_2203701,1073
br_base.city_2203750,2257
br_base.city_2203800,1075
br_base.city_2203859,0314
br_base.city_2203909,1077
br_base.city_2204006,1079
br_base.city_2204105,1081
br_base.city_2204154,0316
br_base.city_2204204,1083
br_base.city_2204303,1085
br_base.city_2204352,0318
br_base.city_2204402,1087
br_base.city_2204501,1089
br_base.city_2204550,0320
br_base.city_2204600,1091
br_base.city_2204659,0322
br_base.city_2204709,1093
br_base.city_2204808,1095
br_base.city_2204907,1097
br_base.city_2205003,1099
br_base.city_2205102,1101
br_base.city_2205151,2273
br_base.city_2205201,1103
br_base.city_2205250,0997
br_base.city_2205276,0324
br_base.city_2205300,1105
br_base.city_2205359,0326
br_base.city_2205409,1107
br_base.city_2205458,0328
br_base.city_2205508,1109
br_base.city_2205516,0330
br_base.city_2205524,0332
br_base.city_2205532,0334
br_base.city_2205557,0999
br_base.city_2205573,0338
br_base.city_2205565,2259
br_base.city_2205581,0340
br_base.city_2205599,0342
br_base.city_2205540,0336
br_base.city_2205607,1111
br_base.city_2205706,1113
br_base.city_2205805,1115
br_base.city_2205854,0344
br_base.city_2205904,1117
br_base.city_2205953,2275
br_base.city_2206001,1119
br_base.city_2206050,0346
br_base.city_2206100,1121
br_base.city_2206209,1123
br_base.city_2206308,1125
br_base.city_2206357,0348
br_base.city_2206407,1127
br_base.city_2206506,1129
br_base.city_2206605,1131
br_base.city_2206654,0350
br_base.city_2206670,0352
br_base.city_2206696,0354
br_base.city_2206704,1133
br_base.city_2206753,0356
br_base.city_2206803,1135
br_base.city_2207959,0370
br_base.city_2206902,1137
br_base.city_2206951,0358
br_base.city_2207009,1139
br_base.city_2207108,0360
br_base.city_2207207,1143
br_base.city_2207306,1145
br_base.city_2207355,0362
br_base.city_2207405,1147
br_base.city_2207504,1149
br_base.city_2207553,0364
br_base.city_2207603,1151
br_base.city_2207702,1153
br_base.city_2207751,1293
br_base.city_2207777,2277
br_base.city_2207793,1104
br_base.city_2207801,1155
br_base.city_2207850,0366
br_base.city_2207900,1157
br_base.city_2207934,0368
br_base.city_2208007,1159
br_base.city_2208106,1161
br_base.city_2208205,1163
br_base.city_2208304,1165
br_base.city_2208403,1167
br_base.city_2208502,1169
br_base.city_2208551,0372
br_base.city_2208601,1171
br_base.city_2208650,2279
br_base.city_2208700,1173
br_base.city_2208809,1175
br_base.city_2208858,0374
br_base.city_2208874,0376
br_base.city_2208908,1177
br_base.city_2209005,1179
br_base.city_2209104,1181
br_base.city_2209153,1295
br_base.city_2209203,1183
br_base.city_2209302,1185
br_base.city_2209377,2261
br_base.city_2209351,2281
br_base.city_2209401,1187
br_base.city_2209450,0378
br_base.city_2209500,1189
br_base.city_2209559,2263
br_base.city_2209609,1191
br_base.city_2209658,0380
br_base.city_2209708,1193
br_base.city_2209757,0382
br_base.city_2209807,1195
br_base.city_2209856,1291
br_base.city_2209872,0384
br_base.city_2209906,1197
br_base.city_2209955,0386
br_base.city_2209971,0388
br_base.city_2210003,1199
br_base.city_2210052,2285
br_base.city_2210102,1201
br_base.city_2210201,1203
br_base.city_2210300,1205
br_base.city_2210359,2265
br_base.city_2210375,0390
br_base.city_2210383,0392
br_base.city_2210391,0394
br_base.city_2210409,1207
br_base.city_2210508,1209
br_base.city_2210607,1211
br_base.city_2210623,0396
br_base.city_2210631,0398
br_base.city_2210656,1379
br_base.city_2210706,1213
br_base.city_2210805,1215
br_base.city_2210904,1217
br_base.city_2210938,0400
br_base.city_2210953,0402
br_base.city_2210979,0404
br_base.city_2211001,1219
br_base.city_2211100,1221
br_base.city_2211209,1223
br_base.city_2211308,1225
br_base.city_2211357,2267
br_base.city_2211407,1227
br_base.city_2211506,0406
br_base.city_2211605,0408
br_base.city_2211704,0410
br_base.city_4100103,7401
br_base.city_4100202,7403
br_base.city_4100301,7405
br_base.city_4100400,7407
br_base.city_4100459,8455
br_base.city_4100608,7409
br_base.city_4100707,7411
br_base.city_4100509,7951
br_base.city_4100806,7413
br_base.city_4100905,7415
br_base.city_4101002,7417
br_base.city_4101051,5463
br_base.city_4101101,7419
br_base.city_4101150,5509
br_base.city_4101200,7421
br_base.city_4101309,7423
br_base.city_4101408,7425
br_base.city_4101507,7427
br_base.city_4101606,7429
br_base.city_4101655,0830
br_base.city_4101705,7431
br_base.city_4101804,7435
br_base.city_4101853,0832
br_base.city_4101903,7437
br_base.city_4102000,7953
br_base.city_4102109,7439
br_base.city_4102208,7441
br_base.city_4102307,7443
br_base.city_4102406,7445
br_base.city_4102505,7447
br_base.city_4102703,7451
br_base.city_4102604,7449
br_base.city_4102802,7453
br_base.city_4102901,7455
br_base.city_4103008,7457
br_base.city_4103024,5471
br_base.city_4103040,0836
br_base.city_4103057,7981
br_base.city_4103107,7459
br_base.city_4103156,0838
br_base.city_4103206,7461
br_base.city_4103222,9979
br_base.city_4103305,7463
br_base.city_4103354,7983
br_base.city_4103370,5521
br_base.city_4103404,7465
br_base.city_4103453,7985
br_base.city_4103479,5491
br_base.city_4103503,7467
br_base.city_4103602,7469
br_base.city_4103701,7471
br_base.city_4103800,7473
br_base.city_4103909,7475
br_base.city_4103958,0840
br_base.city_4104006,7477
br_base.city_4104055,8475
br_base.city_4104105,7479
